date,close,open,high,low,volume,change_percent,avg_vol_20d
20080724,3200.735,3137.443,3206.379,3134.973,30853128.0,2.0173115495644036,28536737.8
20080725,3172.168,3167.896,3205.58,3148.503,26398364.0,0.13485291183801282,28553335.0
20080728,3215.846,3190.279,3229.155,3190.279,27742362.0,0.8014032628494251,29122364.65
20080729,3150.0,3179.777,3182.221,3126.017,27028920.0,-0.9364493170433034,29622893.0
20080730,3132.766,3184.226,3201.052,3105.96,22320518.0,-1.6160913201512719,29876129.65
20080731,3017.217,3139.785,3147.649,3015.663,20879750.0,-3.9037067824707665,29382546.5
20080801,3063.812,3000.999,3084.102,2958.031,20683963.0,2.0930696744650734,29072757.15
20080804,2990.168,3044.143,3067.043,2986.349,17827895.0,-1.7730770203633637,28239525.3
20080805,2897.725,2988.336,3005.638,2889.255,18506415.0,-3.032155687981535,27336040.65
20080806,2904.186,2913.872,2941.403,2857.909,18056001.0,-0.3324099342730118,26133933.6
20080807,2923.745,2899.845,2931.003,2871.182,17788436.0,0.8241819821404279,24920982.85
20080808,2711.964,2924.929,2924.929,2709.961,21309704.0,-7.281031437002407,24478732.6
20080811,2508.59,2699.085,2699.085,2497.275,19815711.0,-7.057762167549369,24167478.95
20080812,2473.417,2467.682,2508.429,2436.942,16283799.0,0.23240433734979335,23349406.75
20080813,2472.3,2454.885,2496.6,2369.379,17795574.0,0.7094018660751914,22858687.7
20080814,2483.696,2458.797,2506.465,2443.881,14520588.0,1.0126496819379514,22388274.55
20080815,2473.717,2478.155,2510.964,2446.029,13570525.0,-0.17908484336129504,21882681.65
20080818,2289.296,2479.392,2483.984,2287.28,15336331.0,-7.6670409519753235,21216308.35
20080819,2327.019,2255.716,2331.351,2235.709,13920257.0,3.160991897916222,20451665.6
20080820,2520.737,2316.681,2521.079,2287.693,26330757.0,8.80811816559984,20348449.9
20080821,2431.101,2484.825,2535.063,2419.711,25329285.0,-2.162083848963195,20072257.75
20080822,2382.523,2412.878,2418.889,2326.273,17875339.0,-1.2580412271155033,19646106.5
20080825,2374.06,2379.207,2413.883,2348.959,14033218.0,-0.21633258476458478,18960649.3
20080826,2244.993,2347.81,2347.81,2207.671,17692714.0,-4.379272598719659,18493839.0
20080827,2237.867,2230.151,2279.548,2180.938,16134188.0,0.3459855408893994,18184522.5
20080828,2236.824,2232.711,2256.959,2216.058,13263577.0,0.18421551199417588,17803713.85
20080829,2307.158,2242.164,2334.798,2242.164,19417917.0,2.8987174889972227,17740411.55
20080901,2238.047,2290.41,2290.41,2219.52,15455365.0,-2.286184569574872,17621785.05
20080902,2253.773,2224.8,2278.493,2198.643,15449478.0,1.3022743617403791,17468938.2
20080903,2237.28,2246.729,2268.38,2199.15,18866490.0,-0.42056696646545333,17509462.65
20080904,2254.688,2233.114,2278.515,2220.644,15600557.0,0.9660948791687335,17400068.7
20080905,2148.741,2193.565,2210.755,2145.659,17462008.0,-2.043431582834339,17207683.9
20080908,2039.889,2146.755,2160.859,2031.53,15894645.0,-4.978024972574896,17011630.6
20080909,2057.561,2044.301,2070.474,2021.816,12755283.0,0.6486324665497017,16835204.8
20080910,2072.808,2044.032,2108.595,2025.674,15341723.0,1.4078057486379894,16712512.25
20080911,2034.247,2068.175,2089.955,2023.248,13175295.0,-1.6404801334509949,16645247.6
20080912,2038.66,2032.355,2067.59,2031.206,10496691.0,0.31023123420859366,16491555.9
20080916,1993.461,2036.379,2037.682,1981.218,14941077.0,-2.1075644563217306,16471793.2
20080917,1956.035,1988.783,2013.011,1946.801,14183202.0,-1.6466351532570331,16484940.45
20080918,1899.323,1915.318,1938.821,1797.075,21147827.0,-0.8351093656510246,16225793.95
20080919,2086.826,2072.614,2086.826,2049.022,23083755.0,0.6857041397964112,16113517.45
20080922,2182.792,2213.527,2276.659,2097.78,46244381.0,-1.388508023620228,17531969.55
20080923,2042.197,2108.509,2110.064,2041.973,27446202.0,-3.14497116208658,18202618.75
20080924,2088.549,2006.013,2088.549,1984.228,21766416.0,4.114429966306303,18406303.85
20080925,2138.065,2091.387,2158.146,2086.077,34836875.0,2.2319159486025244,19341438.2
20080926,2136.001,2144.516,2156.962,2094.702,26804391.0,-0.39705928983508976,20018478.9
20081006,2054.042,2092.351,2096.35,2049.361,20982550.0,-1.8309069558597098,20096710.55
20081007,2046.191,1994.02,2070.715,1972.945,18706028.0,2.6163729551358585,20259243.7
20081008,1995.61,2005.913,2033.218,1975.822,16635678.0,-0.5136314486221542,20318553.7
20081009,1969.815,2034.554,2042.795,1968.896,15749337.0,-3.1819750176205712,20162696.05
20081010,1837.404,1901.029,1901.029,1836.504,19147469.0,-3.346871615319914,20340041.65
20081013,1872.947,1814.538,1872.947,1751.524,17247625.0,3.218946089858679,20329322.5
20081014,1816.32,1932.081,1941.103,1816.32,21644382.0,-5.991518989110704,20616809.35
20081015,1806.791,1801.393,1823.7,1781.165,14004050.0,0.29965698767564386,20679247.7
20081016,1704.565,1741.122,1756.358,1703.24,17651871.0,-2.09962311658804,20794755.1
20081017,1726.4,1717.579,1736.225,1696.724,13810887.0,0.513571719262994,20826534.7
20081020,1786.564,1725.557,1787.897,1705.566,16738951.0,3.5354960746008426,21138647.7
20081021,1782.664,1793.655,1824.379,1776.696,20064584.0,-0.612771129342041,21394823.05
20081022,1748.84,1765.615,1792.598,1747.456,16682010.0,-0.9500938766378906,21519763.45
20081023,1766.59,1716.298,1766.59,1706.828,15466692.0,2.9302603627108996,21235706.7
20081024,1741.181,1764.811,1777.686,1723.503,15940938.0,-1.3389535763319633,20878565.85
20081027,1604.758,1711.822,1711.822,1602.518,19565598.0,-6.254388598814588,19544626.7
20081028,1642.055,1570.987,1650.785,1562.4,20157776.0,4.523780273165849,19180205.4
20081029,1576.931,1662.038,1665.734,1576.876,18664424.0,-5.120641044308251,19025105.8
20081030,1590.226,1585.517,1613.396,1565.719,16592959.0,0.29700091515890775,18112910.0
20081031,1562.022,1590.45,1599.157,1553.492,13754040.0,-1.787418655097621,17460392.45
20081103,1539.795,1553.878,1563.687,1532.953,12354945.0,-0.9063131082362874,17029012.2
20081104,1513.495,1533.754,1535.738,1488.653,14212153.0,-1.3208767507696813,16804318.45
20081105,1563.369,1519.801,1573.521,1519.801,20628915.0,2.866691099690024,17003980.3
20081106,1536.598,1530.03,1542.757,1514.576,16775525.0,0.4292726286412674,17055289.7
20081107,1561.221,1512.977,1569.259,1503.629,17839227.0,3.1886803302363425,16989877.6
20081110,1676.277,1585.294,1677.382,1585.294,31892066.0,5.739187809958275,17722099.65
20081111,1662.848,1671.24,1702.175,1651.59,34852245.0,-0.502142122017188,18382492.8
20081112,1704.226,1648.085,1704.226,1642.396,26825960.0,3.406438381515521,19023588.3
20081113,1784.497,1686.073,1802.611,1680.767,47507868.0,5.837469670648897,20516388.15
20081114,1867.485,1802.246,1867.485,1781.718,55050340.0,3.619872092932918,22578360.8
20081117,1959.072,1864.308,1959.072,1851.874,56535913.0,5.083065673697688,24568208.9
20081118,1816.285,1949.213,1971.659,1806.522,63976109.0,-6.819572822467318,26763785.15
20081119,1944.327,1803.408,1949.462,1803.408,53437019.0,7.81403875329377,28601535.6
20081120,1948.681,1916.873,1990.302,1900.518,59822600.0,1.659369191386179,30819331.0
20081121,1921.04,1890.984,1973.279,1833.981,55083177.0,1.5894370338405845,32776442.95
20081124,1842.344,1920.549,1938.473,1839.085,37202085.0,-4.07201274218986,33658267.3
20081125,1827.642,1869.016,1886.458,1780.908,28119453.0,-2.213678213562646,34056351.15
20081126,1834.774,1825.338,1857.713,1806.088,23963110.0,0.5169453547781245,34321285.45
20081127,1861.518,1961.974,1965.65,1860.988,47539920.0,-5.1201494005527035,35868633.5
20081128,1841.45,1845.296,1868.33,1821.165,30741424.0,-0.20842184668475972,36718002.7
20081201,1919.475,1836.417,1919.475,1820.531,37176944.0,4.522828965316701,37959102.65
20081202,1957.322,1878.347,1973.103,1868.939,50216723.0,4.204494696666798,39759331.15
20081203,2039.927,1972.398,2039.927,1972.167,59429076.0,3.4237004904689625,41699339.2
20081204,2037.723,2062.643,2110.667,2034.641,74284731.0,-1.2081586585754331,44574799.5
20081205,2098.656,2024.414,2098.656,2020.546,51366290.0,3.6673328676841774,46251152.65
20081208,2190.532,2128.684,2190.532,2120.541,69811089.0,2.9054570805248665,48147103.8
20081209,2134.58,2196.028,2196.028,2123.931,60845045.0,-2.7981428287799552,49446743.8
20081210,2195.743,2123.036,2199.783,2113.145,52866679.0,3.424671084239734,50748779.75
20081211,2127.183,2195.483,2203.295,2125.851,51629822.0,-3.1109327651364267,50954877.45
20081212,2031.992,2107.475,2118.59,2001.184,45509821.0,-3.581679497977435,50477851.5
20081215,2073.029,2063.91,2082.775,2021.049,36196029.0,0.4418312814027813,49460857.3
20081216,2110.244,2058.666,2110.57,2008.405,36115418.0,2.5054088424251417,48067822.75
20081217,2136.309,2117.65,2164.59,2110.057,44330618.0,0.8811182206691428,47612502.7
20081218,2175.357,2135.679,2176.461,2118.297,41871992.0,1.8578634710553357,46714972.3
20081219,2194.994,2175.756,2216.89,2169.87,48167946.0,0.8841984119542947,46369210.75
20081222,2193.475,2196.389,2212.997,2154.432,42559939.0,-0.1326723089580313,46637103.45
20081223,2054.535,2197.793,2197.793,2052.616,45766100.0,-6.518266278944389,47519435.8
20081224,2010.104,2020.957,2043.154,1985.824,34314086.0,-0.5370228065218638,48036984.6
20081225,2003.488,2015.958,2035.835,1966.539,28189665.0,-0.6185644740614649,47069471.85
20081226,1983.757,2006.134,2018.14,1976.077,21288477.0,-1.115428979320422,46596824.5
20081229,1984.755,1977.214,1991.565,1928.071,20060068.0,0.3813952359228777,45740980.7
20081230,1971.466,1983.457,2004.641,1961.803,22269185.0,-0.6045505397898826,44343603.8
20081231,1939.433,1973.413,1983.125,1938.009,19916636.0,-1.7218899439701685,42367981.8
20090105,2020.243,1969.631,2020.243,1962.62,24718227.0,2.5696183701414044,39889656.6
20090106,2091.892,2016.869,2093.601,2005.327,38325979.0,3.7197755530973957,39237641.05
20090107,2104.922,2092.737,2120.206,2082.55,40155901.0,0.5822518548675704,37754881.65
20090108,2052.3,2069.216,2087.155,2034.396,33592609.0,-0.8175076937351979,36392259.85
20090109,2107.766,2050.322,2107.766,2050.322,31585564.0,2.801706268576348,35328204.1
20090112,2137.841,2105.154,2162.346,2100.039,38011768.0,1.5527130081694687,34647301.4
20090113,2081.672,2116.109,2125.46,2078.056,33355966.0,-1.6273736371803107,34039608.65
20090114,2160.064,2078.453,2160.064,2078.453,37642928.0,3.9265261230347703,34111953.6
20090115,2181.061,2143.046,2208.345,2135.701,50112554.0,1.7738769956407996,34811810.4
20090116,2195.634,2192.032,2228.9,2186.16,53147018.0,0.16432241865081632,35252630.4
20090119,2192.807,2209.131,2221.239,2166.085,40780846.0,-0.7389330917903949,35198073.1
20090120,2214.839,2188.611,2214.839,2170.901,32273924.0,1.1983856427661226,34403372.0
20090121,2217.626,2187.182,2236.438,2178.538,38764397.0,1.3919280608564086,34213594.9
20090122,2256.367,2232.81,2260.502,2222.496,42052269.0,1.055038270161825,34027903.35
20090123,2238.082,2253.321,2265.421,2233.501,37781175.0,-0.6762906838395432,34201257.8
20090202,2306.769,2258.512,2306.769,2245.262,42700513.0,2.136672286886215,34926800.2
20090203,2369.654,2307.886,2369.654,2300.982,63882148.0,2.6763886951088582,37056483.75
20090204,2423.887,2380.624,2423.923,2370.014,69846976.0,1.8172966415528187,39545829.15
20090205,2384.764,2421.363,2436.685,2362.233,73744119.0,-1.5115040578384864,42119575.85
20090206,2493.74,2390.242,2496.592,2390.242,76563552.0,4.330021813690814,44951921.65
20090209,2579.228,2528.801,2580.746,2500.537,90834108.0,1.994107088695399,48257715.7
20090210,2653.213,2564.755,2653.213,2535.648,81705152.0,3.4489844059179173,50426674.35
20090211,2658.05,2609.007,2723.455,2594.926,95073550.0,1.879757317630812,53172556.8
20090212,2707.922,2666.491,2707.922,2587.188,80197106.0,1.553764854259776,55502781.65
20090213,2805.01,2714.637,2808.482,2704.655,90039523.0,3.329100723227453,58425479.6
20090216,2854.444,2833.286,2854.562,2777.422,90691687.0,0.7467654165516613,61059475.55
20090217,2738.58,2844.215,2844.215,2734.372,85069086.0,-3.714030057502693,63645131.55
20090218,2632.908,2676.806,2736.593,2630.705,68995989.0,-1.6399395398844794,65212784.6
20090219,2687.489,2661.601,2696.778,2629.343,57010305.0,0.9726476658221844,65557672.15
20090220,2776.955,2694.784,2776.955,2671.179,60043581.0,3.0492610910559,65902500.3
20090223,2871.792,2769.626,2878.495,2753.849,73580422.0,3.688801303858344,67542479.1
20090224,2754.24,2838.24,2884.014,2746.024,85993462.0,-2.9595805851513615,70228456.0
20090225,2771.098,2780.335,2803.508,2677.264,68657574.0,-0.3322261526039157,71723114.85
20090226,2571.276,2769.243,2800.205,2535.531,65727755.0,-7.148776759569316,72906889.15
20090227,2416.949,2528.597,2542.547,2396.313,53180001.0,-4.415412974072188,73676830.45
20090302,2478.808,2385.838,2485.025,2382.022,37333121.0,3.8967440371056123,73408460.85
20090303,2499.826,2416.107,2526.853,2398.805,44132147.0,3.4650369375197396,72420960.8
20090304,2651.405,2508.268,2654.398,2508.268,61254466.0,5.706607108969224,71991335.3
20090305,2671.575,2680.324,2710.024,2608.134,70331772.0,-0.32641576167658276,71820717.95
20090306,2653.469,2621.228,2676.362,2608.556,50807742.0,1.2299960171339535,70532927.45
20090309,2536.01,2661.954,2692.748,2528.605,50605052.0,-4.7312613215705435,68521474.65
20090310,2601.417,2505.93,2601.5,2498.249,35740689.0,3.810441632447837,66223251.5
20090311,2587.371,2646.61,2655.216,2574.999,43868976.0,-2.23829729351888,63663022.8
20090312,2597.232,2572.389,2604.785,2507.233,38265162.0,0.9657559568167896,61566425.6
20090313,2569.629,2606.879,2625.61,2564.151,36035126.0,-1.4289117369851076,58866205.75
20090316,2603.058,2563.022,2604.002,2539.912,31294853.0,1.5620622842878469,55896364.05
20090317,2699.594,2608.228,2708.351,2594.122,54249799.0,3.5029913029075677,54355399.7
20090318,2734.547,2711.166,2778.148,2707.792,68328367.0,0.8623964744320287,54322018.6
20090319,2797.155,2737.375,2797.155,2733.701,65849600.0,2.1838440111420687,54763983.35
20090320,2784.106,2799.794,2802.712,2731.708,64333748.0,-0.5603269383390224,54978491.7
20090323,2843.879,2784.889,2846.632,2779.702,70752256.0,2.118217279036966,54837083.4
20090324,2865.333,2871.44,2877.452,2835.198,72372151.0,-0.21268074554927044,54156017.85
20090325,2785.664,2849.916,2873.133,2785.553,64925444.0,-2.254522589437722,53969411.35
20090326,2853.411,2784.891,2853.506,2746.795,57070365.0,2.460419456273153,53536541.85
20090327,2877.88,2871.391,2894.513,2852.927,69678993.0,0.22598803158469302,54361491.45
20090330,2883.214,2880.534,2904.591,2866.863,57376148.0,0.09303830470321947,55363642.8
20090331,2914.128,2825.931,2914.202,2808.605,59667522.0,3.120989153662992,56140411.55
20090401,2962.839,2924.393,2978.096,2924.31,76329270.0,1.3146659836759258,56894151.75
20090402,2965.735,2972.739,2996.387,2952.762,76376077.0,-0.23560763322982292,57196367.0
20090403,2934.253,2983.219,2990.066,2909.828,66739600.0,-1.6413813400893429,57992959.9
20090407,2968.519,2941.389,2968.525,2925.744,53024734.0,0.9223533507468632,58113944.0
20090408,2867.168,2959.809,2969.814,2867.168,61578797.0,-3.1299654808806943,59405849.4
20090409,2915.024,2862.107,2915.073,2838.627,49871136.0,1.8488826588244227,59705957.4
20090410,3009.376,2932.013,3012.25,2921.613,72079940.0,2.6385626530305384,61396696.3
20090413,3050.372,3030.701,3055.649,3019.157,77994885.0,0.6490577592444725,63494684.25
20090414,3099.429,3047.771,3102.785,3031.589,76936976.0,1.6949436161706342,65776790.4
20090415,3143.821,3084.043,3143.821,3055.253,83775471.0,1.9382998226678354,67253074.0
20090416,3159.26,3151.003,3182.579,3097.536,86665480.0,0.26204354613435976,68169929.65
20090417,3119.419,3152.36,3171.861,3083.64,76864812.0,-1.0449631387278184,68720690.25
20090420,3205.884,3111.474,3205.884,3109.896,73529071.0,3.034253218892392,69180456.4
20090421,3205.076,3173.533,3225.106,3142.119,79868178.0,0.9939395619960505,69636252.5
20090422,3042.638,3219.339,3235.449,3021.413,86051843.0,-5.488735420531979,70320237.1
20090423,3059.709,3013.086,3080.254,2978.653,55318761.0,1.5473504573052363,69839902.95
20090424,3036.761,3070.352,3082.5,3034.448,52483375.0,-1.0940439402387707,69610553.45
20090427,2916.114,3034.238,3042.797,2903.3,53130567.0,-3.8930367360767284,68783132.15
20090428,2959.952,2900.089,2959.952,2897.803,44365085.0,2.064178030398387,68132579.0
20090429,3040.04,2963.206,3043.407,2954.855,56199875.0,2.592934814521833,67959196.65
20090430,3086.217,3051.14,3096.762,3040.749,62320401.0,1.1496358738045527,67258753.2
20090504,3190.254,3096.389,3190.266,3096.389,69192010.0,3.0314343578923637,66899549.85
20090505,3220.615,3208.273,3234.133,3183.388,72957325.0,0.3846929485115401,67210436.1
20090506,3264.579,3215.6,3264.579,3204.307,72987002.0,1.5231683045154953,68208549.5
20090507,3242.626,3278.985,3285.772,3177.949,81373899.0,-1.1088492323081662,69198304.6
20090508,3257.588,3227.217,3274.572,3196.786,77862548.0,0.9410894897987986,70597875.2
20090511,3134.573,3269.022,3275.118,3134.44,79066335.0,-4.1128202869237365,70947194.95
20090512,3212.139,3105.859,3212.176,3101.316,50827090.0,3.4219196686005446,69588805.2
20090513,3234.151,3215.968,3247.843,3201.025,61448252.0,0.5653974168897201,68814369.0
20090514,3246.557,3211.21,3256.529,3200.113,59123915.0,1.1007377281460804,67581791.2
20090515,3270.738,3255.449,3285.446,3238.675,58945698.0,0.46964335795153783,66195802.1
20090518,3295.651,3265.005,3297.539,3211.388,56313856.0,0.9386203083915561,65168254.3
20090519,3325.531,3313.908,3338.252,3302.754,71390583.0,0.3507339370917976,65061329.9
20090520,3306.474,3328.121,3343.659,3302.743,70002826.0,-0.6504270728137569,64568062.3
20090521,3247.475,3288.24,3309.316,3225.548,70062883.0,-1.2397209449431876,63768614.3
20090522,3254.534,3235.413,3283.502,3227.189,49637979.0,0.5909910110393972,63484575.2
20090525,3271.501,3176.158,3277.685,3152.543,56607342.0,3.0018342916190033,63690773.55
20090526,3274.849,3274.63,3319.12,3271.906,61079104.0,0.006687778466576405,64088200.4
20090527,3276.748,3287.989,3300.223,3241.219,50492467.0,-0.34188070580528057,64394569.5
20090601,3332.337,3302.004,3335.069,3296.116,56432387.0,0.9186239629025308,64406195.1
20090602,3353.922,3346.072,3366.736,3333.459,64421806.0,0.2346034394956208,64511265.35
20090603,3380.188,3351.778,3380.359,3346.968,65177475.0,0.8476098357349535,64310538.6
20090604,3375.873,3373.381,3384.36,3321.272,65131059.0,0.07387247393639168,63919225.3
20090605,3355.778,3379.92,3393.077,3352.628,58164715.0,-0.7142772610002687,63178110.95
20090608,3350.238,3355.911,3380.714,3321.765,52720724.0,-0.16904500745103876,61745452.2
20090609,3366.911,3347.856,3366.911,3282.0,56322994.0,0.5691702391022743,60668474.5
20090610,3403.208,3373.029,3403.281,3363.883,61203676.0,0.8947151062146245,59775341.55
20090611,3382.997,3399.551,3422.131,3363.973,60964112.0,-0.48694665854402797,60282192.65
20090612,3309.587,3376.595,3391.374,3281.248,55539307.0,-1.9844843696090237,59986745.4
20090615,3356.714,3303.739,3356.714,3296.579,40944145.0,1.6034862318118928,59077756.9
20090616,3349.35,3330.628,3357.441,3317.829,40799703.0,0.5621162135188845,58170457.15
20090617,3403.962,3346.653,3406.913,3334.168,48982567.0,1.7124273117051634,57803892.7
20090618,3431.281,3410.629,3432.09,3406.326,59630871.0,0.6055188060618744,57215907.1
20090619,3434.055,3433.201,3448.842,3415.751,64737251.0,0.024874745172211426,56952628.35
20090622,3405.13,3451.866,3454.895,3393.324,57531259.0,-1.3539343647754543,56326047.15
20090623,3392.112,3365.241,3421.237,3353.025,49053197.0,0.7984866462758564,56296808.05
20090624,3431.444,3394.77,3431.444,3384.476,49764749.0,1.0803088279912918,55954678.4
20090625,3427.473,3435.002,3441.582,3411.527,51372645.0,-0.21918473409913578,55469355.45
20090626,3448.461,3433.725,3453.614,3419.369,50124718.0,0.42915492650109943,55450968.0
20090629,3476.788,3451.778,3484.231,3444.979,59346576.0,0.7245541283361856,55596677.45
20090630,3452.263,3483.578,3484.944,3439.768,53491816.0,-0.8989320750102354,55050177.95
20090701,3503.754,3446.446,3503.754,3444.47,60848601.0,1.662814389083711,54833734.25
20090702,3540.509,3516.309,3540.641,3500.891,71837652.0,0.6882216551503243,55169063.9
20090703,3584.858,3519.695,3584.858,3507.178,75130463.0,1.8513820089524804,56017351.3
20090706,3592.64,3593.624,3601.912,3557.667,74514065.0,-0.027381829595971185,57107018.35
20090707,3589.187,3588.669,3616.166,3563.273,71322379.0,0.014434320913966407,57856987.6
20090708,3633.433,3567.591,3640.337,3560.11,60148041.0,1.8455590901535546,57804205.85
20090709,3701.79,3637.388,3701.79,3631.297,75239647.0,1.7705562343087966,58517982.6
20090710,3719.97,3706.56,3747.122,3697.98,77856249.0,0.36179098679098287,59633829.7
20090713,3754.344,3711.447,3782.109,3705.433,75672516.0,1.1558025751142327,61370248.25
20090714,3813.876,3762.319,3813.876,3762.319,74369594.0,1.3703516368495134,63048742.8
20090715,3848.632,3824.326,3850.962,3820.242,84360835.0,0.6355629724035042,64817656.2
20090716,3829.207,3860.68,3873.333,3821.242,84348618.0,-0.8152190805764776,66053543.55
20090717,3852.863,3827.252,3862.288,3809.498,76085168.0,0.669174645411378,66620939.4
20090720,3919.426,3863.472,3919.448,3855.774,90161039.0,1.44828278812425,68252428.4
20090721,3824.288,3922.109,3922.571,3814.922,89371035.0,-2.494091826616749,70268320.3
20090722,3894.563,3817.865,3894.694,3817.865,77173835.0,2.0089238357039947,71638774.6
20090723,3933.113,3900.015,3933.113,3892.651,76614399.0,0.8486634025766557,72900862.3
20090724,3907.967,3945.237,3952.317,3831.396,82625756.0,-0.9446834245952773,74525914.2
20090727,3972.644,3918.267,3972.668,3914.317,79283866.0,1.3877818943936173,75522778.7
20090728,4022.91,3974.006,4023.013,3936.205,88281336.0,1.2305970348308481,77262254.7
20090729,3764.64,4013.033,4019.195,3678.888,94637684.0,-6.189657548293274,78951708.85
20090730,3803.124,3773.148,3830.351,3670.905,69836967.0,0.7944559821136,78851674.6
20090731,3928.584,3826.193,3933.37,3816.471,75259167.0,2.6760542398148663,78858109.8
20090803,4020.266,3944.697,4020.625,3928.927,85107280.0,1.9157111433400325,79387770.55
20090804,4069.346,4024.681,4071.129,3975.507,93650297.0,1.109777396022193,80504166.45
20090805,4069.338,4065.426,4099.527,3993.107,88793349.0,0.09622607815270189,81936431.85
20090806,4015.421,4040.222,4093.701,3946.59,78729672.0,-0.6138524071202124,82110933.1
20090807,3893.125,4008.225,4036.204,3875.756,66695008.0,-2.871595282200972,81552871.05
20090810,3933.047,3935.045,3970.177,3857.5,53810692.0,-0.05077451464977013,80459779.85
20090811,3953.293,3946.151,3964.422,3900.058,44640435.0,0.1809864853118971,78973321.9
20090812,3770.137,3944.344,3944.344,3762.236,53833018.0,-4.416627961455691,77446931.05
20090813,3778.14,3772.668,3800.529,3705.368,42709925.0,0.14504324260708212,75364996.4
20090814,3609.698,3780.394,3789.754,3609.658,50726464.0,-4.515296553745454,74097061.2
20090817,3358.103,3558.321,3571.817,3356.201,48213667.0,-5.626754865567212,71999692.6
20090818,3424.775,3326.866,3436.479,3310.898,38126226.0,2.9429799697372876,69437452.15
20090819,3247.526,3427.099,3436.952,3215.547,43905918.0,-5.239796107436648,67774056.3
20090820,3374.351,3247.209,3378.807,3239.825,42960837.0,3.915423984104512,66091378.2
20090821,3468.042,3366.461,3469.067,3344.309,51580488.0,3.0174417585707998,64539114.8
20090824,3541.804,3472.493,3556.712,3449.221,54607549.0,1.9960011438468026,63305298.95
20090825,3485.924,3523.815,3523.815,3384.445,59825452.0,-1.0752834640865108,61882504.75
20090826,3595.115,3466.215,3622.666,3444.816,59667702.0,3.7187537414730367,60134005.65
20090827,3629.513,3585.368,3662.473,3557.766,65426057.0,1.231254364963373,59913460.15
20090828,3531.41,3615.075,3627.366,3512.432,48276206.0,-2.314336493710365,58564312.1
20090831,3277.997,3477.116,3477.116,3276.108,47314228.0,-5.7265561459554455,56674659.5
20090901,3245.274,3242.929,3319.717,3207.268,37392876.0,0.07231117301673272,53861788.45
20090902,3265.074,3229.021,3279.098,3195.852,31058498.0,1.1165303663246502,50975045.9
20090903,3427.442,3266.18,3437.159,3262.967,47946513.0,4.9373273977551815,49435887.95
20090904,3489.063,3422.954,3509.282,3408.083,53833605.0,1.9313435120658917,48792817.8
20090907,3527.254,3503.003,3564.65,3487.493,58320117.0,0.6922917279830976,49018289.05
20090908,3592.806,3505.443,3592.806,3473.181,55785166.0,2.4922099717496424,49575525.6
20090909,3613.41,3598.014,3616.254,3556.314,55879161.0,0.42790272633735527,49677832.75
20090910,3581.683,3598.266,3624.756,3558.616,49193023.0,-0.4608608702080414,50001987.65
20090911,3641.816,3567.62,3659.439,3565.868,53522287.0,2.079705798263266,50141778.8
20090914,3736.576,3653.469,3744.834,3652.577,69996412.0,2.274742169702274,51230916.05
20090915,3775.213,3742.445,3791.841,3718.881,71362909.0,0.8755773297937586,52892750.2
20090916,3781.064,3764.567,3808.895,3706.297,72237439.0,0.4382177286258909,54309326.25
20090917,3868.667,3785.245,3881.849,3785.245,77663275.0,2.2038731971114163,56044448.15
20090918,3739.732,3879.099,3892.17,3707.022,80515878.0,-3.5927672895174934,57491217.65
20090921,3804.331,3704.171,3805.037,3637.501,61094420.0,2.7039788389898933,57815561.2
20090922,3708.199,3793.79,3834.725,3708.199,57192977.0,-2.256081649221488,57683937.45
20090923,3595.706,3693.032,3733.694,3572.628,49935069.0,-2.635395523244857,57197305.8
20090924,3568.669,3572.481,3620.386,3477.406,44118224.0,-0.106704556301359,56131914.15
20090925,3536.811,3555.468,3583.602,3516.359,33151502.0,-0.5247410467482677,55375678.95
20090928,3434.655,3546.341,3581.976,3418.456,32287692.0,-3.149330535332042,54624352.15
20090929,3372.074,3430.289,3449.173,3306.384,32639226.0,-1.6970873299596665,54386669.65
20090930,3400.623,3396.927,3444.768,3396.561,28863895.0,0.10880422216903432,54276939.5
20091009,3576.444,3456.082,3576.636,3454.796,36436931.0,3.4826141277897946,53701460.4
20091012,3597.863,3586.041,3629.578,3555.945,39199707.0,0.3296671733535579,52969765.5
20091013,3659.081,3591.615,3659.081,3583.85,37932288.0,1.8784307338063893,51950374.05
20091014,3692.648,3668.372,3729.942,3667.506,52256030.0,0.661764946412204,51773917.25
20091015,3704.404,3711.101,3733.276,3677.135,44252953.0,-0.18045857550091243,51192606.85
20091016,3716.897,3712.918,3725.321,3654.696,42916352.0,0.10716638503731606,50878773.3
20091019,3808.181,3719.532,3808.181,3714.485,56594402.0,2.3833374736391537,51032379.05
20091020,3865.832,3827.626,3865.832,3811.786,67725086.0,0.9981643974620215,50918812.75
20091021,3839.947,3859.512,3887.889,3836.876,65471956.0,-0.5069293734544692,50624265.1
20091022,3855.768,3827.181,3880.294,3815.166,56752283.0,0.7469466429729869,49850007.3
20091023,3908.435,3858.449,3926.192,3858.449,69440068.0,1.295494640463043,49438846.95
20091026,3911.653,3914.608,3925.422,3869.149,58061835.0,-0.07548648549229915,48316144.8
20091027,3807.976,3884.564,3887.437,3807.976,57622839.0,-1.9715983569842006,48142565.75
20091028,3846.415,3794.993,3846.415,3763.173,50009616.0,1.354995911718415,47783397.7
20091029,3777.505,3786.725,3814.915,3761.785,47908871.0,-0.2434821646673524,47682087.8
20091030,3827.683,3823.8,3872.23,3799.662,51748368.0,0.10154819812751219,48063595.0
